Timestamp,pid.Output,real_current,measure.rpm
325399460,152.372,64,7005
325428737,-130.625,-163,6998
325462747,58.3755,19,7002
325493552,-128.632,528,7003
325523960,81.3793,76,6995
325554801,151.375,259,7002
325586684,-79.6218,197,6999
325598997,17.4242,-473,6996
325624672,127.383,339,7003
325663059,158.529,574,7001
325696687,-37.6216,-293,7004
325733127,99.2964,161,7000
325759205,-17.6355,412,7009
325789244,0,-49,7005
325816223,60.3358,176,6993
325849879,0,237,7000
325884113,-56.618,264,6995
325920830,-79.6163,333,6990
325947659,0,65,6999
325984604,64.3853,-178,7000
326012813,153.317,-193,7000
326038686,88.3873,-151,7006
326071074,104.389,-352,7004
326102642,59.4093,-292,6995
326133410,126.414,-173,7004
326164125,202.472,510,7005
326193998,77.3831,-193,7005
326219851,123.353,125,6999
326257002,-61.6044,13,6998
326293535,153.413,213,6999
326322332,-53.5916,406,6998
326353425,-62.6162,436,6992
326384416,88.4902,119,7002
326414608,150.398,-308,6992
326441864,88.4029,57,7000
326474358,-55.5982,-46,6999
326506212,126.424,-291,7005
326540480,109.282,94,6995
326570154,-17.5782,-187,7002
326602903,-110.684,419,7004
326634182,104.403,-189,6996
326657766,123.448,5,7005
326692712,-176.578,333,6998
326728194,150.407,378,6999
326758710,-51.5906,358,6996
326788457,-79.5902,-282,6997
326820787,0,342,7002
326850727,15.4747,-3,7000
326872167,109.581,21,6999
326915432,133.414,63,6995
326949839,-110.566,-136,7006
326977758,-109.577,-13,7004
327009605,63.5923,119,7005
327041521,-65.7788,-50,7004
327067900,58.4148,185,6995
327099624,-55.1358,41,7004
327132844,0,326,7000
327163081,138.971,374,7000
327193089,-99.45,366,6996
327224909,274.885,-84,6997
327246556,-107.731,107,6998
327284228,16.5636,66,7004
327317833,81.4209,-178,6999
327349992,-64.8433,-341,7006
327380495,125.327,-222,7004
327414817,150.427,-148,6995
327442639,-176.411,63,7004
327462147,-12.436,-79,6998
327503590,106.43,-65,6995
327538034,-80.5712,421,6996
327569112,58.4306,124,6995
327599407,162.428,176,7003
327630179,-127.58,136,6995
327661773,-107.605,99,7003
327687705,107.494,68,7002
327723197,127.436,38,7000
327751390,201.321,95,7001
327784138,-36.5535,-153,7004
327815040,0,667,6999
327845157,179.439,-156,6996
327875697,78.4333,221,7006
327905770,154.444,414,6995
327936804,127.446,-196,7004
327968233,-16.5722,128,7003
328000005,106.51,54,6995
328032423,63.4476,619,7005
328055870,-37.6692,-114,6995
328093442,-80.5594,-277,7004
328124378,-129.553,-473,6995
328156807,78.446,-110,7004
328186792,-125.552,180,6996
328217974,0,187,6997
328251226,58.4521,123,7003
328271559,0,485,7004
328309289,155.498,14,6999
328340204,13.4664,104,6995
328372212,79.4553,-2,7006
328404443,106.462,-6,6994
328434585,81.4579,-234,7006
328467262,-81.576,13,6993
328487618,125.461,-416,6997
328525207,-17.6162,-220,7005
328557118,-36.5024,-633,6994
328591461,162.407,444,6997
328621405,-36.4647,151,6996
328653395,81.4639,116,7000
328684748,60.4637,223,7001
328716340,-36.5707,379,7001
328747765,145.465,308,7005
328779245,-15.5392,357,6998
328810427,-62.6747,-46,6997
328842117,106.49,378,7005
328854499,53.4732,460,6994
328878849,-63.5292,314,6998
328917816,106.472,-80,6995
328949113,151.444,66,6995
328982492,-99.5594,269,7002
329012184,78.4769,144,6992
329043074,-109.629,-44,7001
329071213,161.223,279,6997
329097690,131.478,-258,7009
329137442,-17.5039,633,6997
329171290,81.4812,-263,7004
329202542,-61.5689,-453,6996
329234111,58.4848,-107,6996
329267389,134.48,488,6993
329285308,172.49,-66,7004
329318013,-54.5093,-42,7005
329355993,0,173,6999
329387248,-176.437,234,7003
329420125,-37.4133,232,6995
329446804,162.505,248,6999
329477181,58.4971,-249,6997
329505943,-54.4318,-459,7000
329533018,83.0056,-451,6999
329571442,182.199,-249,6999
329603701,152.641,-538,6999
329638178,63.336,-82,6996
329668747,77.6446,-326,7006
329698360,155.221,53,7003
329728677,-64.2248,-100,6996
329757476,-59.3077,34,6998
329790238,80.5387,532,6995
329821915,178.308,216,6997
329852009,-79.495,290,6998
329885889,-54.5541,367,6994
329909716,108.375,287,7000
329920288,154.649,-373,7000
329964875,126.475,51,7007
329995412,182.014,-99,6999
330027548,127.513,-411,7006
330058476,227.323,220,7000
330089418,14.5147,634,6995
330117727,-111.484,401,7005
330150771,60.5184,553,6999
330217400,-56.483,556,6995
330243522,150.518,-144,7000
330277202,12.5196,-1,7000
330297650,14.502,-738,6997
330340252,196.521,-37,7006
330373078,152.522,9,7000
330402857,78.6101,-60,7007
330434003,205.421,296,6997
330461306,78.5562,-298,7001
330493701,-55.4754,-167,6995
330515951,-16.5404,184,6995
330554637,-63.4711,226,7005
330585214,60.5788,580,7000
330617025,-128.44,351,6999
330648119,-37.4689,242,6995
330678070,0,39,6990
330714321,0,192,6998
330733070,-33.4655,-306,7004
330775151,155.584,-395,6999
330803458,-16.4636,-437,7006
330836712,127.538,-162,7006
330868450,179.398,-44,6998
330900716,199.501,286,7004
330925533,61.5747,-24,6995
330957422,0,122,6998
330992193,-54.4587,482,6998
331023144,0,324,6998
331056469,139.65,160,7003
331086313,18.5459,425,6996
331118890,0,-142,7003
331136913,-99.3779,-19,6998
331179109,0,-496,6992
331209570,154.489,81,7001
331240055,156.545,-540,7001
331272026,108.548,358,6999
331299021,-79.4492,112,7001
331332014,-128.38,-206,6999
331353505,61.6561,86,6995
331392857,127.554,214,7001
331424003,107.554,-41,7007
331439407,106.503,185,6997
331472629,81.5578,285,7000
331504109,-80.4435,134,6997
331537796,244.535,-104,7000
331565742,107.641,-199,6999
331599207,-80.4307,51,6999
331628501,153.611,332,7005
331661066,134.52,57,6999
331692647,15.5371,90,6998
331726940,87.5711,149,6995
331746569,63.5721,192,6995
331784336,17.5745,66,6998
331817604,12.5752,-90,6998
331846298,90.4719,392,6999
331879495,-54.4479,413,7002
331913534,-36.4241,150,7004
331944441,137.078,-150,6996
331954935,17.7868,-260,6998
331981127,81.5777,71,7002
332020842,0,148,6997
332054550,59.6156,257,7007
332085003,227.695,-57,6997
332114815,107.488,24,6995
332148660,-19.8812,-554,7007
332175535,104.583,-262,6996
332206741,90.0855,-251,7001
332238624,107.418,100,6998
332270917,113.072,256,6997
332300554,-107.131,224,7003
332334275,62.1025,314,6997
332360388,172.548,189,7002
332395097,-79.4151,-49,6998
332425829,-16.2306,-181,7002
332457389,62.9403,-42,7004
332487989,0,-713,7002
332518889,80.5906,285,7004
332540978,105.59,251,7001
332579000,150.59,328,7003
332612015,-39.3967,12,7007
332640849,-20.409,642,7000
332671844,126.594,-126,6998
332704175,91.5891,90,6998
332736376,-17.4085,119,6998
332757196,-109.484,-308,7000
332796546,-126.408,-250,7003
332825540,-55.4303,175,6996
332859199,126.617,102,6997
332890986,64.4639,207,7006
332922016,0,-252,6997
332952387,152.627,301,7000
332974655,154.555,48,7007
333014702,81.5972,1,6999
333042834,-15.4032,417,6995
333076145,-64.4197,-1,7007
333108077,58.6026,403,6998
333141005,-61.4507,423,7000
333170947,107.602,137,6999
333201878,-129.438,-169,6992
333237686,-125.394,109,6998
333280975,79.6782,-392,6994
333313241,12.6093,78,7004
333336198,124.681,228,6992
333371591,227.546,233,7000
333404829,-16.5371,244,6996
333435631,179.628,239,7003
333466268,154.613,571,6998
333499161,79.6159,-274,7004
333529606,-55.3857,-40,6996
333554069,153.615,-21,7001
333585467,-17.3818,-426,7001
333622137,59.6116,614,6999
333653135,-83.3802,84,7002
333682317,-125.38,221,7006
333715490,127.622,269,7002
333748303,83.5712,-381,6999
333778780,179.634,193,7006
333810810,99.6265,375,7003
333841713,0,-87,7000
333874764,-110.383,-81,6999
333905412,-111.594,-17,7003
333937310,201.619,-223,6995
333960849,-55.3763,98,6994
333998216,-62.5184,207,6993
334028952,126.624,187,7000
334045377,17.6234,364,6995
334077585,-38.4025,368,6997
334108009,104.625,456,6999
334139273,0,-158,7001
334164926,-16.3727,135,6999
334173893,-56.3727,309,6999
334194324,202.695,629,6995
334232911,79.6116,163,7003
334265656,-19.1669,81,6995
334293577,-62.3664,-534,6996
334326031,-54.3654,-27,7003
334357669,-38.3919,209,7000
334385927,-17.4825,168,6999
334413973,-61.3631,-5,6997
334450577,78.6196,122,7002
334482262,-174.386,197,6998
334512058,172.614,329,6997
334543910,108.434,179,7001
334575725,-37.2445,117,6996
334604890,201.369,-503,7000
334636561,-16.1604,-711,6998
334668186,-33.9973,143,6997
334697491,154.738,323,6997
334729149,-60.2126,330,7004
334762798,-53.2521,157,6996
334784683,58.1415,287,6995
334822503,-130.649,65,6998
334854202,152.618,264,7000
334883078,126.68,17,6993
334917712,-84.1156,35,6998
334946438,-13.3571,15,6997
334979561,80.5903,-542,6998
335003445,-61.0618,183,6990
335032736,78.5394,22,6997
335071031,-9.71454,-262,7006
335102668,126.616,-9,7009
335135289,156.348,340,6994
335200270,0,766,7002
335223858,-107.347,575,6997
335258191,-54.8818,320,6995
335289599,-38.8324,344,6994
335323692,198.609,281,6995
335355790,-126.827,600,6998
335386003,163.244,98,7002
335412013,18.3771,389,7001
335446143,172.682,60,7001
335472154,154.44,8,7000
335511740,-17.1844,294,6995
335540876,123.656,-248,7009
335570061,77.6646,-319,6994
335595336,79.6227,-137,7001
335633046,-63.317,-122,7000
335667104,152.715,103,6995
335697868,18.6504,-207,7003
335730083,-15.3316,61,6999
335758503,-55.3345,499,7002
335786124,125.673,-81,6998
335811279,-128.332,-12,6995
335847617,-129.329,-396,6998
335879095,0,178,6999
335911278,18.7462,71,6999
335943426,0,273,7006
335973975,83.7225,-171,6997
336006212,172.672,376,7006
336026458,78.6814,202,7001
336064054,-62.3184,-141,6998
336100272,198.776,-560,7000
336133584,138.683,-317,6997
336164598,-79.3129,-151,6992
336195777,78.6808,-79,6999
336228198,76.6998,339,6997
336242509,139.82,-278,7002
336264767,153.689,-466,7000
336305439,-16.3085,90,7006
336336910,179.692,330,7004
336364404,106.695,345,6995
336396991,79.6898,12,7009
336429769,-108.304,-236,7003
336460615,0,-68,6996
336491720,-52.3012,199,7004
336521247,80.6995,118,6997
336553476,124.7,252,6995
336585152,0,346,7002
336619337,127.703,115,6992
336646822,78.856,159,6999
336684317,14.7173,78,7006
336709391,125.69,439,7003
336743196,61.7417,234,6995
336774654,107.637,397,6997
336809834,-53.2926,2,7005
336840257,-110.162,-79,7000
336864575,123.684,-380,7005
336878689,-63.3728,440,6997
336913888,89.707,-510,6999
336942665,-128.22,226,6997
336957998,-125.29,196,6996
336992508,55.7857,604,6997
337024978,-12.2415,781,6999
337056585,155.716,267,7006
337092007,123.725,-185,6999
337118427,105.718,198,6991
337153032,-37.2784,163,7007
337181194,-172.329,373,6998
337212891,145.719,-168,7001
337238339,-53.2576,235,7003
337273997,-36.2375,227,6990
337306434,79.6732,231,6997
337339490,0,375,6997
337370164,105.724,262,7005
337406523,106.766,238,6997
337433474,61.7264,-137,6995
337447744,0,77,6997
337473266,109.728,206,6996
337510780,127.729,275,7009
337542208,0,106,6998
337571649,0,212,6998
337601996,-107.992,-55,7003
337635880,-38.4445,-260,7000
337668128,151.679,196,7002
337697069,-125.265,-115,6996
337731565,160.279,115,6999
337774504,-79.2628,342,6999
337809047,127.739,231,7000
337835821,0,154,7005
337851490,134.312,374,7004
337884173,227.923,247,6999
337915304,15.5785,-503,7007
337945306,128.702,3,7006
337976217,155.055,135,6995
338005531,126.744,-475,7006
338037362,109.79,35,6995
338062663,79.7447,214,6998
338095619,109.732,397,7005
338126491,106.701,217,6995
338160671,-128.281,-253,6996
338192802,-33.2519,74,6995
338222700,151.765,54,6999
338256078,-84.1072,476,6998
338281176,79.7623,-608,6992
338317859,59.7704,119,7002
338344830,-33.249,-189,7006
338377761,201.786,324,6999
338408402,53.7528,-192,7001
338441446,77.7562,18,6999
338471861,109.854,268,6994
338503514,0,79,6997
338535894,-63.2431,117,7002
338565378,0,385,7000
338597395,138.495,250,6996
338629439,0,108,7000
338661759,126.758,536,6995
338692720,-125.241,410,6996
338723213,81.7591,307,7000
338757296,-37.2402,140,7000
338800037,152.765,378,6997
338830352,0,224,6997
338863558,107.735,-63,7007
338888090,229.764,-109,7000
338923503,-16.1742,-396,7005
338953288,145.765,57,7005
338983953,58.7675,-131,7000
339014966,99.884,-163,7007
339044360,12.7711,97,6999
339077291,153.772,334,6997
339107997,-50.2302,68,6998
339139725,-56.2289,-31,6992
339172271,153.77,-70,7001
339203724,135.893,200,7002
339235783,135.806,107,6999
339261987,-38.2556,291,6995
339297205,127.775,-658,7004
339328363,-63.2409,235,6997
339356880,61.7155,-69,6995
339390265,-56.2233,113,7007
339422857,-204.982,283,6995
339454903,79.7805,32,6999
339474547,-52.2594,-210,6998
339517833,77.7517,-106,6992
339548363,155.901,-698,7004
339579302,-33.2258,3,7002
339608357,171.82,-441,6997
339642174,0,-138,6995
339675330,0,510,6998
339689488,59.7738,165,6995
339714099,61.7782,48,6997
339752370,99.7784,52,7005
339779965,0,319,6993
339810548,-61.2694,172,7001
339841863,-82.2484,133,6997
339876262,-55.2183,82,6998
339909423,150.782,258,7001
339939641,-81.2165,112,6990
339968034,155.855,252,7000
340000452,0,225,7006
340031997,151.82,-394,6997
340056562,274.582,286,6993
340094932,107.898,-126,7004
340124094,15.8945,7,7005
340192217,138.012,-357,7000
340219010,-52.8266,-144,6999
340252046,90.4724,461,6999
340280664,88.0698,-213,6997
340314731,78.6849,8,6995
340360092,-125.209,-31,6996
340389247,0,-314,6994
340419801,155.411,244,7001
340455001,12.3019,-206,7004
340482493,127.797,73,7001
340498615,12.7974,159,7000
340526163,0,-127,7001
340564014,154.797,55,6995
340588308,0,61,6995
340622721,17.8552,-492,7005
340656868,0,284,6995
340685312,99.7547,250,7007
340711644,-82.2682,-59,6996
340745196,126.808,53,7000
340778246,108.809,-38,6997
340810160,-33.1898,158,6996
340841103,0,205,6999
340874929,61.8161,81,6998
340903703,78.8578,283,7007
340936129,-65.186,-176,6995
340965777,-61.9842,-113,6996
340997877,-109.223,-222,7004
341029553,58.8186,-507,6995
341060428,-109.181,-416,7003
341090502,-61.1799,-416,6997
341123068,151.799,157,6999
341155932,-79.1784,109,6996
341203635,151.838,-60,7002
341229053,64.8213,228,6998
341263135,107.797,-506,7000
341293952,-81.1747,-12,6998
341316693,80.8178,-93,7004
341352761,-17.1802,148,7000
341389221,-17.1704,284,7007
341416514,275.785,-9,7003
341450827,58.8318,755,6993
341480271,91.9549,459,7000
341515657,-128.227,212,6999
341543101,78.8348,256,6998
341574854,-80.1661,279,7002
341605437,-33.1628,-77,6996
341639962,152.841,-62,6997
341668500,0,-394,6996
341692457,0,-112,6995
341729519,158.846,-96,6997
341762549,78.8485,177,7001
341791502,-111.16,-292,7005
341826446,12.8428,1,6994
341855047,135.964,-14,6998
341887001,59.8589,282,6999
341915094,172.835,64,6989
341949133,108.953,279,7002
341981638,110.932,-199,7004
342015532,154.765,-116,7000
342044989,104.86,206,6997
342076811,104.861,223,7009
342109080,-38.0212,265,6995
342133071,63.9165,187,6996
342168236,17.8639,380,7003
342201255,0,392,7002
342234894,210.947,-20,7003
342263891,-101.132,158,6996
342296399,79.9035,172,7000
342330380,-84.1413,85,6992
342370819,153.874,-217,6997
342405585,0,409,7006
342434935,106.875,-20,7004
342469427,-17.2881,518,6995
342497449,105.878,211,7001
342529891,-63.7725,171,7005
342563946,60.3795,567,6993
342590677,90.4175,-18,6999
342621991,105.874,-121,6997
342652491,80.3784,-73,6995
342688205,-35.0067,-95,6998
342719002,62.0826,256,6995
342741195,-80.0825,217,7002
342778909,14.7784,123,6997
342808468,126.947,5,6998
342843135,-61.7845,147,7006
342872502,150.893,-177,7006
342906140,174.381,153,6997
342935171,102.192,-230,7001
342958239,99.5915,-61,6998
342993890,12.897,-115,6995
343024769,15.8869,-15,7006
343055790,60.8999,-85,7000
343087486,151.914,-88,6999
343119177,108.817,211,7002
343154187,105.889,295,7000
343178699,-73.0028,11,7002
343209665,-33.0972,-45,7004
343243172,153.906,-66,6999
343273571,-16.0295,409,7000
343305580,126.895,38,7006
343337290,154.905,351,6997
343367484,79.8776,277,7004
343399581,-17.0339,-111,7000
343429530,13.9185,-88,6996
343460130,-110.009,-242,7005
343491599,-84.0676,202,6997
343525086,227.91,-192,7004
343551167,-53.0601,-145,6997
343587818,125.913,-116,7002
343618445,156.942,-97,7003
343649358,-33.086,-602,6997
343680400,76.9364,116,7000
343712882,-15.1169,-137,7006
343746882,180.059,125,6997
343775216,109.918,-41,6997
343813694,-110.084,198,7004
343838562,-108.08,173,7003
343869291,106.92,556,6995
343903150,17.8817,97,6995
343932318,-174.067,-305,6995
343964109,126.893,-397,6995
343993741,0,-157,6997
344025031,79.9292,87,6992
344055781,155.924,-304,6999
344092891,12.923,-21,6996
344120449,80.9198,670,6999
344146203,-107.194,-68,6998
344184044,79.9214,309,7004
344211673,155.915,260,7004
344242762,58.9144,-466,6995
344274264,-128.094,-50,6996
344306184,-81.0842,501,6995
344338016,-36.0823,-439,6997
344355656,-50.9241,294,6998
344383266,-84.0801,-263,6990
344415507,152.925,281,6997
344448644,-33.0796,342,6999
344475871,155.921,78,6997
344509055,0,26,7006
344540140,127.922,-44,7004
344572731,89.9428,-176,7000
344595486,59.9241,-262,7007
344627218,229.931,-128,6998
344661831,0,-48,6995
344692719,-56.074,-133,7009
344725962,-109.073,-211,7000
344761863,-55.0946,-57,7001
344803463,-129.073,-605,6996
344835490,126.915,127,6995
344866789,-129.144,258,6995
344895843,77.8377,-352,7002
344927319,0,-236,6999
344962161,134.878,188,7006
344994740,171.887,192,6998
345023912,109.037,274,6995
345054468,80.9214,344,7009
345083723,-108.833,-70,7003
345117857,0,35,6994
345150255,79.0978,236,6999
345231719,107.09,-659,6998
345245435,-83.6649,26,6995
345285078,104.944,182,7002
345317813,-38.2298,-75,6992
345347552,53.1446,103,7001
345382205,58.3174,240,7008
345412063,155.233,-379,6997
345441746,110.604,93,6998
345473332,-62.2466,473,7005
345505016,229.94,-43,6995
345535198,58.9497,100,6995
345569005,-126.075,189,7005
345597527,-84.1226,-80,6995
345630051,138.952,562,7000
345661359,-99.0358,110,6998
345691569,0,204,7002
345725042,81.9527,184,6999
345753316,64.9381,118,6999
345769691,199.957,161,6999
345795716,155.128,-211,6997
345832172,13.9777,-22,6996
345864834,228.009,-362,7000
345892881,13.9583,284,6993
345925581,61.9622,64,6998
345957055,59.9614,200,6998
345988361,-62.0427,-294,6997
346004754,138.988,84,7004
346036854,-84.1403,255,6995
346066318,127.962,-349,6993
346097893,0,287,6997
346127730,-36.0547,-460,7006
346159745,180.03,-45,6999
346195435,0,88,7004
346218022,202.09,236,6999
346254357,64.0154,189,6993
346284184,-110.03,383,7001
346317685,-176.06,11,7004
346351034,-40.7076,-21,6995
346382199,138.752,341,7002
346413082,0,-91,6996
346446731,78.9142,260,7002
346475209,80.9722,-396,7004
346507272,0,-248,7002
346537191,80.9792,136,7000
346567491,0,-283,7006
346596286,179.981,333,6999
346626544,13.9551,268,6995
346660061,153.909,69,6999
346686625,106.98,33,6996
346721781,81.9794,-97,7001
346752571,108.774,10,6996
346783914,81.9816,-357,7001
346811888,-129.904,104,7003
346847075,-17.0169,-227,7000
346879103,152.005,-302,6999
346909524,-80.9697,-80,6996
346937702,124.982,-237,6997
346968828,154.984,513,6997
347005014,81.9858,-60,7005
347029198,275.987,282,6998
347064264,0,134,6994
347097019,0,54,7009
347127646,61.9843,214,6998
347159245,0,315,6997
347191401,-128.043,79,7001
347223914,-33.0089,416,6992
347255265,126.994,89,7001
347286886,64.9782,54,7006
347319014,104.993,5,6997
347350032,155.092,73,6997
347380654,154.996,-267,6998
347397144,81.0121,257,6999
347421956,-80.9379,-203,6998
347448797,127.996,24,6998
347487182,-128.007,-3,7002
347523770,0,-13,6998
347552986,184.643,265,7002
347584752,82.512,485,6996
347613582,-80.8397,-243,6996
347633391,202.191,-632,7001
347663022,-78.9882,-343,7000
347692082,77.167,134,6998
347722525,0,-228,7000
347754704,81.2801,32,7009
347786834,58.517,328,6997
347819242,152.91,-390,7007
347844028,124.142,129,7005
347881466,0,412,6995
347912637,152.039,330,6997
347944791,-60.9276,-180,6997
347976050,78.8394,459,7000
348008130,201.964,105,7001
348039578,135.033,-211,7004
348068555,155.023,-523,7000
348101038,-15.983,-36,6998
348130736,79.995,-421,7004
348164988,-17.0528,-657,6995
348194703,108.023,-12,7009
348220086,182.023,284,7000
348253188,59.0261,228,6995
348288127,-106.975,-53,6998
348319402,-99.0075,492,6995
348351742,80.9849,418,6995
348383964,17.9736,293,6997
348413555,153.999,-37,6990
348439197,81.031,72,7001
348473924,-32.9687,206,7004
348504799,78.033,-213,7009
348540016,155.033,175,6995
348572525,128.033,-524,7009
348601623,133.814,-247,7000
348632428,107.973,206,7004
348656369,-16.9655,99,7003
348689725,107.072,62,6998
348723636,-55.965,203,6998
348754690,-124.964,22,6994
348790167,0,-434,6997
348836086,82.038,486,7000
348866838,107.966,-196,7003
348895784,63.0267,210,7000
348927386,152.05,82,7007
348959049,-16.7834,207,6997
348989153,0,8,7001
349021264,137.039,332,6999
349053447,106.047,86,7000
349083669,152.04,454,7000
349116498,-52.931,-28,6998
349145526,-37.9563,-36,6990
349178457,-124.959,-167,6996
349225783,-79.9547,-135,6997
349250685,60.9974,606,7005
349285952,82.0426,-138,6994
349315935,60.0182,198,7004
349344238,15.0434,-612,7006
349376743,202.036,61,7004
349408521,-36.9942,94,6995
349442644,59.045,45,6995
349458883,-111,191,7005
349487824,107.048,476,6996
349519188,152.037,56,7000
349552430,-62.593,377,6997
349581148,80.0613,17,7000
349614109,-53.9872,-335,6997
349645852,-106.935,80,6995
349667676,110.057,-387,7004
349679801,0,-57,7006
349722251,80.0167,-158,6996
349751089,108.29,-88,7001
349781827,0,-127,7006
349813226,78.9911,-98,6999
349846409,109.056,-122,6995
349878337,59.0569,-445,7006
349908831,156.056,280,6998
349939712,-147.944,41,7001
349971267,-50.9442,-72,7000
350002428,82.0585,-99,6995
350036373,-14.6079,208,6996
350058939,60.0254,58,6998
350098068,88.4515,439,7002
350140177,-79.902,-457,7002
350203940,-15.2355,-72,6996
350234037,125.94,115,7008
350268148,-16.5117,311,6995
350311230,13.7877,-194,7009
350344632,106.976,-463,6996
350373908,-109.338,462,6999
350404614,107.971,226,7000
350437676,153.161,245,6995
350467920,-106.823,408,7001
350499238,-81.9221,610,6996
350529273,127.072,130,7000
350561956,-78.9288,-65,6998
350590990,0,-387,6996
350623356,-124.927,167,6998
350654254,-16.9235,96,7006
350688647,228.064,-347,7002
350718619,106.997,464,6998
350752731,-107.274,-46,7000
350782836,-111.026,-569,6998
350812982,-83.9208,152,7000
350848423,107.084,-200,7000
350871102,-37.9207,-207,7000
350907357,128.08,39,7001
350939690,89.1833,340,6999
350969890,-32.9191,114,7000
351000514,154.118,-727,7000
351033278,82.0843,59,6996
351068340,111.081,127,6995
351088934,62.1217,-364,6996
351125099,105.085,-671,7005
351156162,107.086,-119,7000
351186735,-84.0313,242,6995
351205778,-50.9179,-313,6997
351251800,77.2937,-510,7000
351283149,-173.919,473,6997
351307739,-78.9133,-76,6992
351342122,0,-270,7000
351374271,88.9306,164,6999
351405392,128.09,-186,7002
351440055,-16.9094,763,6997
351470911,-14.9653,284,7002
351499579,78.3333,103,7002
351531248,13.0951,376,6994
351563544,-106.917,138,7007
351593920,-109.014,542,6997
351626182,90.0953,17,7000
351655552,13.0976,-99,6997
351681477,151.097,-407,7000
351716275,106.095,-136,7002
351749231,157.294,137,7002
351781771,180.17,-573,7000
351813261,-14.7839,51,7007
351843283,80.052,-668,7007
351878172,-78.8981,-33,7006
351898351,-61.8917,238,7003
351936111,182.084,55,7004
351966446,13.1071,123,6995
351998558,135.701,280,7003
352032050,-156.892,-229,6997
352062005,0,274,7003
352095108,0,-281,7000
352140108,78.1099,606,6997
352171402,-35.8654,39,6998
352202900,105.114,15,7002
352233187,79.1183,159,6999
352264393,53.3076,-429,6994
352281551,108.116,-274,6999
352308027,0,57,6997
352341774,82.1184,474,7004
352370696,-16.8807,486,6998
352401104,107.12,372,6997
352435056,163.112,-117,6996
352467556,59.121,-164,6995
352494493,198.106,102,6997
352527450,-34.8201,-629,6998
352557602,173.199,-39,7002
352588578,110.887,-489,7002
352619875,-32.8749,-169,7006
352654401,179.797,-341,6999
352687964,-35.9433,-187,7006
352711044,64.4322,-357,7000
352750115,108.413,-266,7003
352777994,-109.688,490,7001
352808319,-57.7611,84,7003
352839143,-32.8696,28,6996
352873498,-107.175,194,7002
352903211,107.256,38,7000
352927725,-125.598,104,6999
352961090,0,-79,6998
352996080,80.1054,353,6999
353026797,81.1336,-96,6999
353059155,156.226,-251,7004
353091818,0,-608,7003
353123624,-14.8739,24,6996
353158162,80.1413,-195,7008
353182985,108.141,276,6998
353216605,-110.863,150,6997
353244973,-127.859,110,7001
353277361,11.1444,214,7000
353304936,139.112,354,6996
353339641,-32.858,-586,6996
353371773,81.1335,-88,6998
353406130,13.1444,-90,7006
353432882,-16.6868,266,7001
353468217,82.1464,7,6997
353494180,59.147,-392,7006
353522765,-63.6692,-504,7003
353560490,0,130,6993
353588649,90.2926,-41,6997
353620870,-2.797,-126,7000
353653516,-83.8441,-126,6993
353685824,128.15,-239,7001
353720196,153.152,326,6992
353743219,151.152,-720,6995
353782217,60.1528,249,7000
353813014,107.108,317,7002
353841593,107.134,270,6997
353872050,-14.8496,286,6995
353904901,100.102,-130,7005
353937629,156.175,-351,6995
353961849,-63.7504,-8,7007
353995928,-111.075,80,6999
354027656,151.158,252,6999
354059977,-79.8312,58,6995
354092295,-55.8399,-490,6996
354124040,0,-157,6999
354155285,100.16,-376,7007
354174539,156.163,-198,7000
354217198,108.093,249,7000
354246320,127.189,-161,7004
354277991,60.1639,70,7000
354308551,127.167,90,7009
354340654,266.167,-382,6997
354370050,15.1681,-270,7007
354401267,-101.833,-342,7005
354432111,106.145,18,6994
354462573,152.175,158,6999
354495451,88.0879,448,7000
354529418,152.177,-658,6994
354555291,88.1853,-411,7004
354587556,-32.8252,-188,7004
354620469,0,-235,7000
354650789,88.1766,32,7000
354684318,81.1778,203,7006
354714801,184.179,437,6998
354749880,127.18,139,7005
354771992,-62.8852,256,7005
354808311,107.16,625,6996
354837716,-55.8173,315,6998
354868433,-60.8037,-179,6995
354900429,152.23,283,6999
354933269,0,-237,6997
354967664,152.176,-189,6995
354991177,-98.8143,-333,6997
355022932,-32.8113,-274,6997
355055449,57.3549,82,7001
355087321,135.928,167,7001
355117018,127.155,262,6999
355148339,0,307,6993
355219106,153.127,-183,6998
355238394,59.1981,-273,6993
355274503,153.134,-92,7002
355307487,-124.803,-175,6996
355338419,78.4225,-125,7000
355370628,81.2332,77,7002
355401777,135.043,-163,6998
355433323,54.3623,-386,6999
355464536,0,322,6993
355497371,0,-97,7001
355532720,-108.79,97,6998
355583273,-12.7927,-70,7005
355598397,-175.795,413,6998
355641079,137.209,-311,7000
355664898,-50.7559,203,6997
355697281,-35.8247,-59,7000
355733900,82.2124,205,7004
355763758,-15.7699,-24,7002
355796312,0,-136,6999
355824019,153.188,-110,7006
355858405,153.223,-426,7004
355883520,-16.7824,-348,6995
355916844,128.218,-229,7004
355947276,230.218,338,6995
355978776,108.277,-295,7004
356003868,100.178,226,7005
356039606,13.2201,65,6995
356069052,18.221,145,7005
356099592,0,-311,7000
356131988,-61.9229,193,7002
356165462,154.242,128,7000
356199327,78.225,174,7000
356242810,0,248,7006
356272572,82.2265,-514,7002
356303096,0,181,6999
356332773,108.229,-133,7007
356366449,228.259,-540,7000
356398279,-157.769,-676,7005
356414187,80.2317,354,6996
356443726,139.26,222,6999
356478149,-174.862,162,6996
356509268,117.224,242,6999
356538375,18.0598,50,6998
