Timestamp,measure.rpm,real_current,pid_Output
28313477,-8194,-598,-467.053
28349700,-8236,-725,-51.0944
28381045,-8259,-36,-185.136
28412461,-8290,-121,-318.2
28442598,-8319,-99,-298.187
28471950,-8356,-694,-277.266
28507366,-8380,-77,-469.306
28535592,-8404,-379,-434.32
28566740,-8452,-583,-298.431
28599393,-8471,-771,-362.424
28630105,-8506,-205,-339.668
28663019,-8535,-292,-396.48
28696233,-8568,-364,-182.548
28726277,-8595,-968,-88.5238
28754628,-8629,216,-249.633
28788479,-8675,-580,-329.658
28819336,-8699,-582,-341.715
28851759,-8730,-686,-466.875
28882012,-8737,-1154,-294.684
28910981,-8801,-502,-302.872
28946956,-8828,126,-484.89
28975993,-8843,402,-266.234
29007585,-8838,-194,-968.028
29038670,-8868,-888,-1334.19
29070789,-8710,1924,-1522.39
29103147,-7141,13612,30000
29124835,-6052,-539,-775.754
29162050,-6096,-414,-423.513
29192112,-6126,-267,-139.622
29223349,-6155,-677,-304.597
29254583,-6180,-343,-435.636
29287711,-6211,32,-604.762
29321392,-6257,-68,-163.804
29347312,-6258,-310,-258.44
29362679,-6293,-767,-502.013
29393532,-6314,-360,-232.896
29425772,-6344,-179,-463.839
29456823,-6380,-293,-332.884
29489514,-6410,149,-353.915
29523706,-6451,-140,-226.031
29554772,-6482,-498,-200.918
29584778,-6517,-545,-389.056
29617809,-6552,-146,-230.06
29646762,-6578,-127,-359.054
29678073,-6600,-251,-193.079
29711549,-6622,-201,88.3815
29737713,-6670,-555,-270.337
29772841,-6696,-274,-532.193
29803576,-6738,-824,-242.973
29833889,-6754,285,-346.36
29865094,-6801,-446,-197.149
29895538,-6825,-156,-176.408
29930861,-6842,-83,-70.4433
29955644,-6895,-454,-109.599
29987588,-6899,-48,-397.354
30017920,-6947,-523,-470.3
30051873,-6988,16,-350.597
30083175,-7009,-150,-172.625
30116771,-7040,-643,-167.969
30147202,-7064,-15,-411.664
30177954,-7116,-512,-178.864
30208335,-7142,-604,-632.784
30241235,-7165,32,-245.467
30270397,-7191,-794,-36.4022
30302212,-7227,-38,-593.456
30331894,-7260,-465,-370.809
30347200,-7261,-17,-126.371
30377566,-7305,-822,-563.323
30407623,-7319,152,-274.74
30438137,-7376,-354,-720.227
30468968,-7385,137,-162.882
30502403,-7414,-1074,-387.649
30533098,-7457,-882,-151.398
30555850,-7493,-166,-184.21
30593377,-7525,-734,-320.109
30624853,-7552,-241,-202.003
30655643,-7572,-606,-144.597
30689548,-7635,-75,-486.359
30736430,-7657,-152,-20.7495
30762946,-7678,-63,102.762
30796967,-7719,-882,-174.621
30826344,-7743,-85,-276.521
30863285,-7777,-432,-110.554
30889085,-7817,-344,-237.638
30920582,-7845,-126,-58.6231
30950501,-7882,84,-258.662
30988135,-7925,457,-454.7
31014320,-7946,20,-217.643
31046061,-7966,-102,-41.7384
31076621,-8002,166,-331.647
31107914,-8037,310,-656.863
31141918,-8059,175,-609.902
31170528,-8100,-319,-231.962
31204214,-8125,-421,-170.801
31237348,-8156,-952,-336.935
31267359,-8195,-431,-93.0701
31296845,-8223,-546,-319.109
31329232,-8260,-179,-565.156
31359930,-8283,-720,-297.168
31390111,-8309,-120,-266.938
31423540,-8357,272,-492.278
31490942,-8415,3,-294.159
31513710,-8424,-400,-249.361
31532429,-8449,-131,-588.414
31553135,-8485,-57,-249.465
31592239,-8513,-827,-342.505
31623510,-8552,-754,-384.478
31655878,-8574,-467,-133.569
31674590,-8602,-567,-496.318
31704480,-8622,-639,-346.656
31735751,-8660,-115,-173.166
31759035,-8689,305,-60.5753
31790998,-8729,329,-408.952
31828002,-8753,-887,-111.827
31860260,-8780,20,-233.874
31891803,-8813,-199,-479.91
31921872,-8848,-178,-429.963
31956960,-8854,207,-661.023
31979373,-8850,68,-1516.26
32016473,-8836,-444,-1667.55
32048704,-6843,13492,30000
32080425,-6050,-323,-240.053
32112424,-6088,-217,0
32144678,-6135,-184,-255.453
32175565,-6155,-361,-542.158
32220030,-6199,17,-412.536
32251425,-6233,-323,-230.563
32281272,-6262,-237,-331.988
32313297,-6292,-373,-371.682
32341219,-6307,-37,-138.66
32361065,-6341,-396,-529.703
32391296,-6374,164,0
32422235,-6401,-544,-347.827
32452915,-6433,313,-393.812
32484280,-6454,340,-234.942
32514405,-6487,-190,-366.887
32546815,-6520,-386,-498.533
32573363,-6552,-544,-230.964
32607619,-6579,-331,-224.997
32638005,-6625,-243,-151.232
32671497,-6637,46,-426.126
32702465,-6675,-279,77.0561
32733360,-6698,-172,-395.289
32766108,-6733,-796,-298.166
32782403,-6779,-361,-269.348
32821736,-6808,-812,-383.539
32855722,-6838,-137,-292.928
32889352,-6857,13,-298.964
32920116,-6888,80,-108.457
32952620,-6922,-109,-465.733
32984226,-6951,182,-170.169
33007522,-6990,185,-103.836
33042444,-7020,368,-99.2824
33076844,-7052,-65,-345.449
33109330,-7076,-115,-112.515
33139936,-7106,74,-150.066
33170763,-7133,-230,-300.55
33195668,-7157,-376,-150.45
33213302,-7196,-243,-484.633
33249074,-7225,-187,-421.598
33278227,-7254,-56,-200.579
33309572,-7271,91,-277.372
33342532,-7315,-136,-205.447
33372750,-7354,-76,-121.832
33392643,-7391,-210,-504.984
33436448,-7422,-85,-310.469
33464243,-7434,340,-377.476
33494116,-7483,147,-534.632
33533471,-7494,-530,-377.063
33555864,-7566,-247,-271.323
33610728,-7615,-537,-162.304
33655653,-7627,187,-552.248
33685223,-7657,-442,-370.773
33719299,-7691,3,-576.284
33747932,-7728,127,-196.613
33780032,-7745,331,-98.8072
33810266,-7780,-922,-434.435
33838595,-7795,-317,-289.42
33870498,-7857,-68,-299.514
33902850,-7867,-295,-6.94194
33933152,-7915,-122,-391.592
33971431,-7935,9,-506.632
33998413,-7983,-84,-539.802
34031703,-8003,-308,-356.703
34060992,-8041,-286,-374.837
34090408,-8082,-30,-483.791
34123509,-8097,-129,-459.827
34153608,-8136,-531,56.4258
34185743,-8153,94,-489.595
34208440,-8164,-221,-191.775
34220817,-8207,-475,-322.969
34262297,-8230,-132,-47.0026
34292111,-8269,-369,-490.048
34324490,-8294,-309,-511.087
34354993,-8320,-698,-252.104
34386716,-8352,147,-250.161
34419169,-8398,19,-350.291
34440054,-8418,-716,-202.388
34479814,-8453,-226,-518.286
34511812,-8486,-107,-254.331
34544937,-8519,-1015,-249.372
34576611,-8554,-203,-525.41
34610658,-8593,-429,-300.458
34640901,-8630,-424,-319.518
34686608,-8658,-49,-369.56
34714162,-8693,67,-289.869
34744800,-8720,-555,-152.453
34775773,-8768,-949,-473.688
34828473,-8796,-543,-208.741
34852201,-8837,-1050,-518.542
34886203,-8850,-523,-9.20033
34918486,-8860,-216,-571.794
34948524,-8863,-711,-1453.06
34981813,-7990,18915,30000
35014347,-6147,10067,14619
35044100,-6099,-122,205.102
35074745,-6095,-617,-280.307
35104835,-6127,-48,-606.274
35137107,-6161,-497,-411.293
35166738,-6203,-211,-173.35
35200974,-6216,-156,-470.506
35228863,-6241,-542,-302.416
35246402,-6281,-249,-106.279
35275503,-6301,-213,-180.473
35304445,-6343,-286,98.4905
35338622,-6359,-68,-159.551
35368958,-6391,-211,-246.588
35400926,-6437,-898,-347.541
35433321,-6454,-538,-163.557
35449428,-6460,-390,-390.681
35461875,-6499,-309,-309.712
35493579,-6530,67,-424.464
35523235,-6543,-430,-274.781
35556224,-6592,-352,-249.865
35586359,-6616,-264,-513.972
35623549,-6655,-204,-284.058
35651027,-6677,-786,-115.94
35680262,-6707,-775,-126.285
35712689,-6742,-311,-77.34
35745035,-6767,-335,-252.037
35776725,-6804,-152,-201.633
35809432,-6836,-852,-62.354
35837007,-6861,-141,-208.976
35850032,-6897,105,-177.364
35885242,-6915,-112,-131.426
35913562,-6949,8,-223.552
35945133,-6970,-344,-430.897
35975768,-7014,-631,-326.966
36010903,-7041,-183,-36.6594
36042191,-7074,-15,-119.036
36064520,-7086,-614,-139.691
36102294,-7126,107,108.707
36133758,-7175,-121,-762.966
36164891,-7187,-58,-368.488
36196099,-7236,-342,0
36231504,-7254,-281,-206.607
36261626,-7267,-45,27.3585
36291528,-7312,-504,-167.497
36323452,-7359,-31,-342.718
36354027,-7378,-511,-592.871
36384331,-7406,-227,-297.817
36417515,-7439,100,-228.815
36484124,-7503,-349,-310.1
36508782,-7515,-4,34.3485
36539728,-7567,91,115.034
36571059,-7597,106,-529.002
36602420,-7606,65,-236.038
36635169,-7662,-409,-477.907
36667951,-7692,-770,68.8818
36696862,-7723,-146,-549.23
36727485,-7753,-765,-336.19
36759551,-7779,-295,-548.38
36789585,-7814,-71,-577.83
36819393,-7865,-35,-260.314
36856227,-7867,-494,-317.351
36880457,-7912,94,-242.386
36913952,-7927,-269,-110.555
36942824,-7955,184,147.535
36976933,-8012,-198,-584.513
37007870,-8048,-583,-607.727
37040636,-8074,-658,-483.593
37071443,-8089,-261,-51.6336
37102441,-8117,-224,-259.536
37133685,-8174,-480,-529.712
37163865,-8187,-181,-271.752
37196019,-8218,-329,-245.665
37226694,-8259,198,-175.832
37258469,-8284,-510,-298.874
37288434,-8321,-639,-369.912
37317048,-8352,278,-299.951
37350209,-8375,-934,62.1772
37381632,-8418,-150,-587.238
37414043,-8441,-440,-275.08
37448831,-8466,-5,-456.085
37469465,-8508,-473,-300.159
37507908,-8527,-493,-182.182
37535349,-8567,398,-269.122
37568118,-8597,-19,-111.28
37600834,-8642,-471,-390.253
37633263,-8653,-473,-300.367
37665466,-8695,-178,-85.4089
37686312,-8719,-498,-8.81682
37723099,-8752,-459,-128.489
37755056,-8786,-655,-277.541
37787196,-8814,-303,-412.65
37817531,-8849,449,-395.63
37851445,-8861,615,-663.784
37881901,-8853,421,-1151.77
37911554,-8864,103,-1719.86
37945253,-7049,15091,30000
37974766,-6070,20,859.643
38005570,-6079,-111,233.574
38035603,-6110,-409,-208.533
38065199,-6153,-113,-143.589
38092034,-6177,-352,-418.393
38127453,-6201,-605,-515.572
38156917,-6236,-340,-224.605
38190015,-6270,66,-184.633
38221130,-6302,-559,-609.679
38255291,-6331,-405,-232.994
38283794,-6363,-253,-468.069
38314798,-6388,81,-279.614
38344104,-6426,-76,-407.873
38376977,-6457,-230,-417.695
38406952,-6486,2,-165.425
38440366,-6517,-440,-43.4501
38471332,-6537,116,-300.876
38499844,-6581,-450,-7.4914
38533280,-6603,93,-182.541
38563150,-6648,-216,-281.691
38595244,-6675,99,-338.677
38624894,-6715,41,-441.96
38660041,-6725,-364,-179.838
38676117,-6767,-132,161.555
38718573,-6795,-668,-238.721
38749282,-6826,-325,115.707
38779769,-6865,-42,39.7889
38812345,-6896,-203,-352.878
38844201,-6927,-7,-264.004
38876256,-6949,-882,-127.869
38900213,-6969,-136,-793.091
38939292,-7024,118,57.9848
38968419,-7066,-294,-85.2384
39000423,-7060,220,-534.535
39031806,-7110,-13,-310.142
39065339,-7134,-281,-244.927
39096150,-7159,74,-403.078
39126200,-7217,-168,-442.951
39158753,-7230,-98,-405.13
39188962,-7252,-781,-449.723
39220942,-7282,-384,-396.726
39254657,-7335,124,-122.882
39282759,-7374,-158,-281.824
39317192,-7413,-467,-626.877
39345927,-7418,-650,-268.996
39377321,-7444,90,-73.0636
39408575,-7495,-70,-299.081
39441523,-7515,-205,-311.114
39475050,-7556,-297,-10.1756
39501373,-7581,-156,-388.126
39530776,-7603,-855,-661.228
39562425,-7645,-395,82.7575
39593986,-7663,-247,267.802
39625013,-7690,-72,-133.278
39656775,-7745,-78,-130.315
39692499,-7759,-469,-413.432
39714865,-7801,-84,-397.454
39751117,-7818,22,-702.613
39780451,-7866,41,-543.128
39812445,-7880,338,-707.961
39841641,-7919,-35,-428.636
39876768,-7941,-587,-301.683
39905814,-7971,-950,27.3119
39937660,-8014,-40,-180.726
39967940,-8062,-395,-368.765
40000283,-8076,-47,-139.78
40031079,-8099,-814,-130.852
40061745,-8130,335,-581.881
40085777,-8173,159,-457.992
40123638,-8214,26,-388.918
40152755,-8220,-153,-36.9861
40191351,-8273,-753,-267.036
40216124,-8284,155,-312.084
40252330,-8313,-958,-462.129
40279468,-8346,-283,-517.172
40307703,-8379,-363,-21.2107
40343640,-8411,-446,-381.235
40369638,-8450,108,-357.565
40405350,-8477,-934,-381.327
40433926,-8514,545,-274.444
40470361,-8534,316,-226.535
40498385,-8574,-94,-330.454
40523905,-8593,-812,-303.501
40558330,-8628,-321,-327.453
40590847,-8671,-695,-371.592
40625652,-8708,-454,-56.6288
40654174,-8714,81,-525.658
40672663,-8745,-178,-324.718
40703048,-8777,-844,-222.604
40731620,-8792,-675,-113.693
40763584,-8828,-759,-335.112
40797065,-8864,-338,-254.878
40828404,-8861,-317,-1511.06
40875555,-6788,14093,29468.4
40931506,-6083,-664,-107.379
40968463,-6113,135,-518.078
40995306,-6098,-512,-360.261
41014503,-6132,-198,-502.247
41044231,-6175,-179,-401.172
41075687,-6204,-247,-39.3728
41108598,-6232,-246,-452.42
41130582,-6264,-789,-514.563
41165638,-6296,-31,-81.4998
41212201,-6318,-503,-268.589
41222767,-6355,-257,-202.669
41264386,-6371,-140,-780.11
41271049,-6377,13,-364.704
41281340,-6419,-284,-319.614
41313417,-6443,-101,-278.517
41347759,-6483,-367,-240.197
41378241,-6496,-180,-262.889
41406398,-6537,-260,-506.692
41472301,-6581,-260,0
41491756,-6626,-901,-255.45
41524124,-6648,-414,-297.918
41550093,-6668,23,-326.244
41580783,-6703,-171,-300.063
41608077,-6735,-270,-473.528
41639888,-6764,-209,-322.1
41671874,-6807,-209,-157.003
41706997,-6830,446,-276.549
41735105,-6871,459,-638.189
41771438,-6908,-5,-24.55
41812078,-6940,-237,-42.2133
41836550,-6984,-193,-495.29
41870025,-6992,-692,-474.938
41901061,-7048,-177,45.1443
41929762,-7057,51,-361.624
41954370,-7083,66,-292.425
41990240,-7113,-88,-269.799
42019044,-7129,-253,-640.835
42050354,-7172,-634,-451.535
42079938,-7200,-453,-308.573
42111972,-7225,-259,-534.597
42145073,-7277,-850,-653.421
42185045,-7316,-81,48.3191
42217807,-7337,-386,-477.651
42246890,-7375,-560,-361.761
42276077,-7412,-643,-390.796
42307579,-7436,-522,-379.123
42344714,-7476,-78,-278.874
42375636,-7500,-314,-351.032
42412584,-7535,160,-229.949
42439905,-7573,-812,-35.9879
42474735,-7588,-82,-574.021
42502432,-7632,15,-173.311
42533928,-7675,-725,-215.118
42577218,-7703,3,-391.157
42613312,-7732,-114,-43.196
42643640,-7762,-666,-304.298
42658018,-7773,-679,-554.282
42683812,-7805,-123,-197.28
42718486,-7846,-220,-575.319
42748314,-7893,145,-214.461
42780054,-7895,72,-146.116
42813179,-7934,-207,-216.334
42844706,-7969,-355,-300.45
42873747,-7998,-902,-432.406
42907301,-8054,-135,-470.578
42948292,-8070,-877,-242.405
42988608,-8119,87,-575.652
43016391,-8139,94,-207.69
43048268,-8176,325,-223.728
43078716,-8204,-844,-64.7009
43108299,-8235,-39,-437.81
43141521,-8265,-622,-420.998
43169487,-8304,-329,-78.2388
43203075,-8332,-723,-298.911
43233501,-8376,-34,-271.883
43265352,-8394,-413,-364.008
43297064,-8418,93,-89.0498
43328766,-8453,-632,-218.833
43361904,-8488,-519,-386.109
43387778,-8511,253,-226.179
43421294,-8561,-167,-494.226
43452042,-8578,-258,-418.263
43484832,-8603,196,-196.489
43505801,-8645,-477,-193.989
43538155,-8678,-679,-484.388
43579530,-8684,-554,-369.418
43599404,-8733,-1146,-363.325
43640621,-8773,116,-302.508
43673927,-8805,1015,-392.55
43698303,-8824,411,-624.637
43734327,-8858,551,-611.958
43767734,-8851,256,-1060.8
43797032,-8870,-512,-1521.84
43827349,-8095,19308,30000
43859895,-6308,12362,17462.5
43889145,-6077,1,329.102
43922167,-6099,-16,-471.016
43954891,-6125,-370,-159.153
43984873,-6155,-299,-326.764
44016164,-6204,280,0
44047411,-6232,-9,-183.305
44079490,-6256,43,-420.638
44110783,-6297,-132,-474.391
44142612,-6324,-726,-301.249
44175435,-6356,-278,-176.26
44200270,-6383,-328,-526.685
44237664,-6388,-189,-155.004
44253665,-6424,57,-415.516
44280149,-6458,-96,-189.78
44312620,-6498,-821,-114.583
44347347,-6525,-391,-299.663
44378983,-6562,-434,-319.689
44409050,-6579,-169,-100.703
44441897,-6624,-175,-383.731
44473750,-6665,-171,-171.787
44517485,-6695,-335,-325.829
44548856,-6717,-502,-6.23654
44581240,-6759,114,-225.86
44607338,-6795,-123,-299.966
44642651,-6822,-836,38.8909
44673710,-6857,-615,162.089
44705312,-6881,-221,-586.058
44735480,-6916,-685,-217.8
44767744,-6965,-398,-286.152
44830225,-6994,-1045,36.1184
44861300,-7040,-298,-544.307
44891272,-7071,350,-202.269
44922547,-7095,-101,-414.325
44953278,-7146,-68,120.66
44986874,-7179,-691,-148.374
45019135,-7197,11,-553.413
45048025,-7218,100,-625.496
45079131,-7258,43,-178.629
45111255,-7289,135,-502.112
45142374,-7314,-31,132.444
45174106,-7354,-98,-643.597
45204408,-7386,-589,-390.635
45237817,-7408,-596,-460.673
45265045,-7445,97,-271.809
45300024,-7467,-389,-167.754
45330827,-7499,-115,0
45361306,-7545,-577,-28.79
45391072,-7560,-155,-422.841
45408492,-7586,-37,-324.924
45430488,-7624,260,-21.9148
45467747,-7643,-218,-413.951
45497901,-7691,-583,59.0093
45531392,-7714,-160,80.6286
45561771,-7727,-537,-703.284
45595307,-7766,-539,-334.112
45626859,-7811,94,-148.141
45662163,-7831,283,-506.203
45703175,-7869,-381,-146.193
45728169,-7912,-544,-528.243
45761551,-7938,-840,-222.119
45784963,-7956,-495,-167.464
45819028,-7997,-792,-127.286
45857553,-8037,-994,-410.437
45889827,-8073,-87,-362.609
45918161,-8094,-100,-425.219
45946798,-8124,144,56.4553
45978003,-8199,216,-368.625
46044180,-8229,-89,-344.669
46075382,-8249,-341,-155.589
46109529,-8276,-328,-43.7469
46138594,-8310,-727,-336.464
46170654,-8343,-86,-225.753
46204436,-8384,-184,-343.862
46233543,-8424,93,-342.082
46265711,-8457,-811,-274.14
46312451,-8481,-32,-268.723
46340234,-8509,-252,-135.942
46377334,-8541,45,-269.841
46403876,-8572,-26,-523.422
46431468,-8607,32,-176.91
46503115,-8673,-268,-307.936
46529943,-8714,-197,-31.8316
46558879,-8741,-495,-507.356
46591768,-8776,379,-127.819
46627700,-8798,-459,-299.468
46648168,-8832,135,-447.043
46688669,-8856,278,-310.95
46716457,-8859,85,-733.466
46747311,-8875,-179,-1528.38
46778143,-8183,16198,30000
46809186,-6287,13507,17802.6
46842893,-6092,-537,195.584
46869277,-6098,-51,-552.173
46904807,-6143,-105,-342.05
46933767,-6170,-674,-105.105
46967552,-6186,-413,-168.87
46998718,-6223,-180,-3.8558
47029810,-6256,-335,-26.6594
47065269,-6281,-162,-231.362
47087690,-6307,275,-294.991
47126673,-6359,-10,-551.228
47152937,-6369,-213,-205.62
47185106,-6412,126,-416.796
47218037,-6440,-247,-642.603
47249064,-6466,-171,-521.736
47277738,-6506,-335,-561.006
47307541,-6533,-136,-249.851
47343106,-6577,-317,-240.842
47372107,-6588,-515,-107.773
47404688,-6637,-215,-193.787
47451610,-6678,-130,-206.955
47478657,-6716,-314,-5.89612
47513517,-6744,-91,-241.312
47543087,-6768,-519,-231.085
47573816,-6806,-118,-271.041
47605668,-6834,287,-303.043
47639221,-6856,-352,0
47668733,-6917,326,-430.229
47699093,-6918,32,-278.309
47729641,-6947,-920,181.47
47763525,-7003,-33,-222.266
47791455,-7017,-155,0
47822413,-7047,-137,-160.415
47858590,-7065,-532,-394.447
47881916,-7097,-158,-408.411
47916267,-7144,207,288.468
47948884,-7177,-241,-551.295
47979835,-7224,-190,-530.537
48011245,-7261,-165,-509.627
48044626,-7268,10,-345.663
48075042,-7286,-349,0
48104589,-7314,-34,-41.6576
48136909,-7371,100,-370.821
48169448,-7382,-66,0
48199538,-7427,-149,-299.855
48232246,-7439,71,-165.877
48250518,-7459,-461,-384.77
48271713,-7505,-519,0
48313978,-7557,-192,-223.882
48340519,-7565,-78,-579.024
48372430,-7598,-543,-372.943
48403496,-7642,-472,-114.104
48435012,-7660,-122,-257.139
48465220,-7692,-199,-91.1652
48489984,-7715,639,-240.931
48530402,-7743,-149,-482.252
48556230,-7774,393,-156.289
48589034,-7809,37,-58.3447
48623790,-7838,-575,-323.394
48654647,-7876,-54,324.583
48688426,-7897,251,-242.707
48715423,-7937,287,-79.2911
48747054,-7990,-314,-442.583
48777346,-8021,-694,-652.382
48807772,-8034,-635,-394.613
48840913,-8062,114,-321.665
48868639,-8105,152,-611.686
48901434,-8110,98,-417.727
48928437,-8156,-9,-487.809
48957952,-8188,-641,-223.794
48989483,-8227,-116,-457.838
49024292,-8264,-51,-529.882
49055893,-8282,413,-269.104
49079765,-8309,89,-299.966
49118206,-8352,-152,-295.118
49144818,-8376,-857,-250.049
49176493,-8403,-793,-292.084
49208648,-8434,52,-272.124
49240671,-8469,-193,-351.982
49273053,-8496,248,-431.57
49300163,-8502,-645,-324.196
49311683,-8547,87,-499.394
49347490,-8573,-30,-132.038
49381090,-8611,41,-507.998
49412558,-8637,32,-202.807
49443055,-8675,-324,-346.44
49475487,-8701,-95,-112.482
49507463,-8737,-846,-417.708
49535601,-8750,-677,-203.671
49567769,-8801,-30,-510.818
49597547,-8822,-589,-180.54
49628894,-8850,-417,-359.051
49665155,-8861,56,-711.667
49685103,-8865,-38,-1587.85
49720631,-8734,6781,30000
49751798,-6559,15479,25054.5
49784752,-6057,-654,-816.352
49815521,-6082,-160,-223.222
49844936,-6127,-352,148.305
49879243,-6159,-235,-413.409
49905102,-6166,-131,-79.6487
49918356,-6196,-375,144.534
49953167,-6228,-495,-221.693
49985400,-6263,-326,-449.757
50017749,-6293,-307,-178.57
50050005,-6332,-781,-376.643
50083744,-6342,-574,-134.645
50112921,-6392,-198,-98.7126
50144375,-6426,-357,-466.946
50174526,-6458,-427,-461.833
50208155,-6487,-159,-280.84
50238835,-6524,-444,-423.871
50271627,-6543,-245,-586.227
50294992,-6581,-449,-456.995
50333629,-6602,-369,-397.051
50361058,-6654,-549,-94.0095
50393149,-6689,-96,-51.4542
50425248,-6710,-117,-190.486
50459203,-6745,-623,-271.135
50491805,-6769,-666,-299.192
50516379,-6800,-437,-312.207
50550898,-6816,-641,-137.241
50579896,-6852,-214,-281.48
50612403,-6891,-258,-391.34
50643622,-6922,-514,-229.362
50687705,-6960,-232,-340.352
