Timestamp,ref_rpm_1,Timestamp,sht_controller[1].pid_speed.Output,Timestamp,sht_motor[1].measure.real_current,Timestamp,sht_motor[1].measure.speed_rpm,
669523687,7000,669523687,110.846,669523687,227,669523687,7004,
669553404,7000,669553404,0,669553404,388,669553404,7004,
669582936,7000,669582936,157.041,669582936,171,669582936,7005,
669616059,7000,669616059,0,669616059,54,669616059,6999,
669646302,7000,669646302,62.9746,669646302,262,669646302,7007,
669677693,7000,669677693,126.689,669677693,-359,669677693,7005,
669706291,7000,669706291,17.0006,669706291,76,669706291,6997,
669740639,7000,669740639,102.769,669740639,396,669740639,7005,
669766745,7000,669766745,83.9176,669766745,323,669766745,6998,
669799835,7000,669799835,-104.626,669799835,302,669799835,7000,
669831121,7000,669831121,-125.168,669831121,-183,669831121,7001,
669863811,7000,669863811,-30.0604,669863811,21,669863811,6992,
669896259,7000,669896259,0,669896259,31,669896259,7003,
669929676,7000,669929676,-32.8944,669929676,328,669929676,6998,
669958936,7000,669958936,110.807,669958936,197,669958936,7000,
669988552,7000,669988552,108.98,669988552,264,669988552,6999,
670021862,7000,670021862,108.975,670021862,386,670021862,7001,
670052979,7000,670052979,184.506,670052979,-141,670052979,7000,
670082586,7000,670082586,61.9394,670082586,375,670082586,6996,
670113974,7000,670113974,-59.6817,670113974,-229,670113974,7008,
670146736,7000,670146736,155.399,670146736,314,670146736,6996,
670169264,7000,670169264,113.818,670169264,171,670169264,7007,
670198291,7000,670198291,-105.689,670198291,266,670198291,6998,
670273739,7000,670273739,0,670273739,-74,670273739,6995,
670305896,7000,670305896,-76.063,670305896,477,670305896,6996,
670335331,7000,670335331,129.992,670335331,-524,670335331,6997,
670367001,7000,670367001,134.44,670367001,-205,670367001,7004,
670411856,7000,670411856,81.0599,670411856,-244,670411856,6999,
670443500,7000,670443500,18.7467,670443500,89,670443500,6998,
670474290,7000,670474290,-107.357,670474290,-11,670474290,7007,
670506324,7000,670506324,109.94,670506324,-10,670506324,6997,
670537689,7000,670537689,81.9977,670537689,57,670537689,7004,
670563514,7000,670563514,-13.0657,670563514,105,670563514,6998,
670597776,7000,670597776,-107.024,670597776,217,670597776,6998,
670626935,7000,670626935,-14.0609,670626935,-342,670626935,7003,
670653934,7000,670653934,107.939,670653934,164,670653934,7000,
670688711,7000,670688711,127.932,670688711,206,670688711,6997,
670723910,7000,670723910,-99.062,670723910,297,670723910,6998,
670755616,7000,670755616,153.939,670755616,-225,670755616,7002,
670781754,7000,670781754,-7.06183,670781754,-30,670781754,7003,
670814239,7000,670814239,137.939,670814239,-187,670814239,7005,
670845501,7000,670845501,176.938,670845501,-71,670845501,6999,
670879036,7000,670879036,109.94,670879036,38,670879036,6996,
670908970,7000,670908970,84.9407,670908970,-82,670908970,7009,
670941595,7000,670941595,-60.0607,670941595,172,670941595,6995,
670973511,7000,670973511,82.9198,670973511,108,670973511,7007,
671000043,7000,671000043,-15.0673,671000043,148,671000043,6998,
671033460,7000,671033460,107.941,671033460,329,671033460,6997,
671064455,7000,671064455,-125.058,671064455,224,671064455,6996,
671096870,7000,671096870,-78.0641,671096870,93,671096870,7000,
671127208,7000,671127208,-105.175,671127208,445,671127208,6996,
671155544,7000,671155544,-124.061,671155544,-276,671155544,6996,
671187084,7000,671187084,202.936,671187084,260,671187084,6993,
671216298,7000,671216298,113.061,671216298,-35,671216298,7004,
671249658,7000,671249658,-33.1035,671249658,-20,671249658,6999,
671281999,7000,671281999,81.9098,671281999,345,671281999,6999,
671313680,7000,671313680,64.9319,671313680,560,671313680,7007,
671346203,7000,671346203,64.9633,671346203,294,671346203,6995,
671361752,7000,671361752,-76.0614,671361752,132,671361752,7000,
671382093,7000,671382093,-12.078,671382093,249,671382093,7007,
671421576,7000,671421576,100.939,671421576,71,671421576,7003,
671452745,7000,671452745,0,671452745,729,671452745,6993,
671485063,7000,671485063,-104.062,671485063,172,671485063,7007,
671515411,7000,671515411,62.9365,671515411,350,671515411,6998,
671547535,7000,671547535,110.938,671547535,458,671547535,6999,
671578262,7000,671578262,-171.097,671578262,107,671578262,7000,
671607889,7000,671607889,92.9402,671607889,-264,671607889,6999,
671636311,7000,671636311,-99.0621,671636311,-133,671636311,7000,
671668663,7000,671668663,-35.1199,671668663,-461,671668663,7000,
671700026,7000,671700026,156.936,671700026,454,671700026,7004,
671730878,7000,671730878,0,671730878,179,671730878,6994,
671761945,7000,671761945,-50.1306,671761945,201,671761945,7002,
671786303,7000,671786303,107.939,671786303,80,671786303,7000,
671816871,7000,671816871,108.937,671816871,-84,671816871,7004,
671861862,7000,671861862,84.9368,671861862,214,671861862,7000,
671882876,7000,671882876,63.9869,671882876,-482,671882876,6993,
671918559,7000,671918559,-53.0619,671918559,-289,671918559,7007,
671949397,7000,671949397,-106.029,671949397,-360,671949397,7000,
671987239,7000,671987239,-79.9649,671987239,-319,671987239,6999,
672010250,7000,672010250,-171.06,672010250,-523,672010250,6998,
672043587,7000,672043587,158.84,672043587,151,672043587,6999,
672074387,7000,672074387,90.9419,672074387,-447,672074387,6997,
672107263,7000,672107263,-77.0513,672107263,-241,672107263,6992,
672137193,7000,672137193,-77.0765,672137193,290,672137193,7000,
672165519,7000,672165519,157.943,672165519,0,672165519,7008,
672204124,7000,672204124,136.945,672204124,141,672204124,7003,
672232084,7000,672232084,182.814,672232084,-120,672232084,6995,
672265482,7000,672265482,-13.0585,672265482,280,672265482,7004,
672293052,7000,672293052,-107.062,672293052,259,672293052,7005,
672326233,7000,672326233,61.9414,672326233,382,672326233,6995,
672358030,7000,672358030,-104.128,672358030,399,672358030,7005,
672388763,7000,672388763,0,672388763,-47,672388763,6999,
672417543,7000,672417543,154.963,672417543,148,672417543,6999,
672448846,7000,672448846,-96.0262,672448846,-187,672448846,6998,
672480150,7000,672480150,-35.0587,672480150,73,672480150,7000,
672513824,7000,672513824,84.9401,672513824,-668,672513824,7002,
672543493,7000,672543493,116.218,672543493,148,672543493,6988,
672570264,7000,672570264,154.909,672570264,-42,672570264,6999,
672605218,7000,672605218,60.9949,672605218,-369,672605218,7006,
672636293,7000,672636293,0,672636293,67,672636293,7009,
672669808,7000,672669808,-59.5049,672669808,-198,672669808,6995,
672698398,7000,672698398,15.9402,672698398,9,672698398,6996,
672731800,7000,672731800,-57.7806,672731800,-102,672731800,7005,
672763780,7000,672763780,153.939,672763780,-299,672763780,6994,
672787938,7000,672787938,-56.5784,672787938,72,672787938,7008,
672823115,7000,672823115,61.9398,672823115,-188,672823115,7000,
672852668,7000,672852668,129.996,672852668,385,672852668,6999,
672887927,7000,672887927,17.8274,672887927,-185,672887927,6998,
672917859,7000,672917859,-52.4206,672917859,-165,672917859,7004,
672951517,7000,672951517,108.905,672951517,214,672951517,7000,
672980664,7000,672980664,82.0447,672980664,28,672980664,7004,
673006425,7000,673006425,129.942,673006425,-128,673006425,7009,
673042742,7000,673042742,157.951,673042742,116,673042742,6995,
673074213,7000,673074213,20.9395,673074213,32,673074213,6998,
673107887,7000,673107887,-107.056,673107887,-593,673107887,7005,
673137924,7000,673137924,-81.0585,673137924,51,673137924,7000,
673171088,7000,673171088,176.942,673171088,-2,673171088,6997,
673203034,7000,673203034,105.927,673203034,8,673203034,6997,
673221540,7000,673221540,0,673221540,351,673221540,6994,
673265757,7000,673265757,20.8406,673265757,-29,673265757,6998,
673292921,7000,673292921,0,673292921,396,673292921,6992,
673327322,7000,673327322,153.943,673327322,11,673327322,7001,
673356810,7000,673356810,157.942,673356810,231,673356810,6998,
673389872,7000,673389872,84.9402,673389872,228,673389872,7009,
673424039,7000,673424039,14.9459,673424039,-404,673424039,7006,
673444538,7000,673444538,66.8539,673444538,466,673444538,6998,
673483095,7000,673483095,0,673483095,-426,673483095,7003,
673513136,7000,673513136,0,673513136,381,673513136,6993,
673545733,7000,673545733,168.066,673545733,-435,673545733,6996,
673577259,7000,673577259,-98.0614,673577259,237,673577259,6995,
673610992,7000,673610992,128.027,673610992,105,673610992,6995,
673638699,7000,673638699,0,673638699,-128,673638699,7002,
673672723,7000,673672723,-33.0512,673672723,-580,673672723,6998,
673702517,7000,673702517,182.946,673702517,-261,673702517,6999,
673735432,7000,673735432,61.9409,673735432,25,673735432,6996,
673767238,7000,673767238,108.946,673767238,-230,673767238,7009,
673798461,7000,673798461,16.9172,673798461,299,673798461,7006,
673826722,7000,673826722,-106.972,673826722,138,673826722,7006,
673858738,7000,673858738,136.942,673858738,299,673858738,6998,
673889193,7000,673889193,155.945,673889193,97,673889193,6998,
673922031,7000,673922031,-104.061,673922031,-554,673922031,7003,
673952038,7000,673952038,-126.057,673952038,-249,673952038,6993,
673983990,7000,673983990,82.8919,673983990,42,673983990,6997,
674016562,7000,674016562,61.9446,674016562,-357,674016562,6995,
674040655,7000,674040655,153.945,674040655,-135,674040655,6995,
674075554,7000,674075554,110.962,674075554,150,674075554,7004,
674108005,7000,674108005,158.999,674108005,48,674108005,7008,
674140900,7000,674140900,182.944,674140900,-520,674140900,7000,
674171488,7000,674171488,-12.0676,674171488,-480,674171488,6993,
674204446,7000,674204446,0,674204446,-178,674204446,7008,
674234861,7000,674234861,119.948,674234861,357,674234861,6999,
674253978,7000,674253978,0,674253978,145,674253978,7001,
674294814,7000,674294814,-60.0559,674294814,215,674294814,7003,
674326073,7000,674326073,109.895,674326073,340,674326073,6995,
674359049,7000,674359049,141.805,674359049,238,674359049,7004,
674390066,7000,674390066,62.9424,674390066,-336,674390066,6998,
674426472,7000,674426472,84.9424,674426472,19,674426472,7002,
674468522,7000,674468522,-76.0549,674468522,144,674468522,7002,
674498675,7000,674498675,129.947,674498675,233,674498675,6995,
674531138,7000,674531138,-16.0592,674531138,-185,674531138,6998,
674562874,7000,674562874,130.946,674562874,-161,674562874,7004,
674592472,7000,674592472,90.9471,674592472,587,674592472,6997,
674625706,7000,674625706,153.944,674625706,-90,674625706,7009,
674650281,7000,674650281,-107.251,674650281,-46,674650281,7002,
674686634,7000,674686634,63.9961,674686634,162,674686634,6998,
674716675,7000,674716675,-108.067,674716675,-214,674716675,7005,
674749469,7000,674749469,63.9701,674749469,525,674749469,6996,
674778572,7000,674778572,140.951,674778572,-189,674778572,7003,
674809438,7000,674809438,-171.05,674809438,273,674809438,6997,
674841833,7000,674841833,-53.0584,674841833,425,674841833,6999,
674867373,7000,674867373,84.94,674867373,197,674867373,7000,
674907814,7000,674907814,81.9022,674907814,210,674907814,7000,
674930168,7000,674930168,0,674930168,217,674930168,6997,
674964153,7000,674964153,139.135,674964153,-146,674964153,7001,
674996005,7000,674996005,107.943,674996005,-106,674996005,7006,
675029491,7000,675029491,-58.8599,675029491,30,675029491,7000,
675059588,7000,675059588,153.942,675059588,247,675059588,7006,
675090374,7000,675090374,-14.4866,675090374,-431,675090374,6995,
675118579,7000,675118579,17.8785,675118579,-437,675118579,6993,
675153113,7000,675153113,104.257,675153113,426,675153113,7004,
675180764,7000,675180764,61.9437,675180764,296,675180764,6995,
675249461,7000,675249461,-173.22,675249461,-134,675249461,6997,
675277784,7000,675277784,-99.0582,675277784,-270,675277784,7000,
675300853,7000,675300853,-48.7691,675300853,-246,675300853,6998,
675336223,7000,675336223,-10.5098,675336223,240,675336223,6990,
675368813,7000,675368813,84.2316,675368813,-122,675368813,7001,
675401860,7000,675401860,0,675401860,-155,675401860,7001,
675433764,7000,675433764,175.927,675433764,-144,675433764,6999,
675463781,7000,675463781,-60.3124,675463781,-182,675463781,6997,
675496816,7000,675496816,19.0534,675496816,139,675496816,7005,
675529407,7000,675529407,-11.1876,675529407,-645,675529407,7005,
675558595,7000,675558595,113.114,675558595,-561,675558595,6996,
675587092,7000,675587092,90.7699,675587092,123,675587092,7004,
675622404,7000,675622404,109.01,675622404,626,675622404,6995,
675644826,7000,675644826,153.945,675644826,533,675644826,6997,
675681691,7000,675681691,0,675681691,311,675681691,6995,
675710855,7000,675710855,205.952,675710855,476,675710855,6995,
675742042,7000,675742042,20.726,675742042,292,675742042,6997,
675775085,7000,675775085,-32.8765,675775085,45,675775085,6997,
675806478,7000,675806478,204.997,675806478,275,675806478,6999,
675839331,7000,675839331,-35.3505,675839331,-288,675839331,7004,
675864613,7000,675864613,251.072,675864613,340,675864613,7002,
675876465,7000,675876465,226.181,675876465,60,675876465,7000,
675915417,7000,675915417,0,675915417,164,675915417,6995,
675949667,7000,675949667,88.3015,675949667,264,675949667,7009,
675980750,7000,675980750,-107.552,675980750,-43,675980750,7000,
676010807,7000,676010807,153.949,676010807,409,676010807,6999,
676043576,7000,676043576,-77.0529,676043576,-126,676043576,6998,
676073716,7000,676073716,0,676073716,-72,676073716,6997,
676104839,7000,676104839,141.972,676104839,-616,676104839,6996,
676133816,7000,676133816,-76.0522,676133816,196,676133816,6998,
676165912,7000,676165912,-13.0517,676165912,-413,676165912,6997,
676198413,7000,676198413,65.9465,676198413,35,676198413,7006,
676230065,7000,676230065,83.937,676230065,-394,676230065,7006,
676260805,7000,676260805,-58.9928,676260805,103,676260805,7004,
676278825,7000,676278825,156.877,676278825,249,676278825,7004,
676321690,7000,676321690,148.942,676321690,125,676321690,7000,
676352665,7000,676352665,-14.1708,676352665,28,676352665,7001,
676383170,7000,676383170,-12.1797,676383170,237,676383170,7007,
676419354,7000,676419354,107.946,676419354,39,676419354,6998,
676463052,7000,676463052,-14.1224,676463052,142,676463052,7003,
676487242,7000,676487242,-126.055,676487242,-394,676487242,6996,
676524133,7000,676524133,188.976,676524133,285,676524133,7002,
676552851,7000,676552851,-81.0537,676552851,418,676552851,6997,
676582923,7000,676582923,154.945,676582923,25,676582923,6997,
676615831,7000,676615831,-1.05506,676615831,-190,676615831,6996,
676647062,7000,676647062,0,676647062,-102,676647062,6994,
676679030,7000,676679030,-96.0558,676679030,23,676679030,6998,
676705179,7000,676705179,-33.023,676705179,216,676705179,7006,
676738659,7000,676738659,81.9438,676738659,-32,676738659,7001,
676770139,7000,676770139,-15.1078,676770139,258,676770139,7006,
676802103,7000,676802103,82.9379,676802103,113,676802103,7007,
676835031,7000,676835031,-55.0064,676835031,-60,676835031,6998,
676868341,7000,676868341,109.943,676868341,102,676868341,6998,
676899271,7000,676899271,-99.056,676899271,-15,676899271,7003,
676928878,7000,676928878,-153.051,676928878,-188,676928878,7000,
676961604,7000,676961604,101.939,676961604,640,676961604,7004,
676991841,7000,676991841,110.943,676991841,-539,676991841,6996,
677022718,7000,677022718,-76.0544,677022718,-81,677022718,6999,
677054331,7000,677054331,-33.035,677054331,-118,677054331,6996,
677079019,7000,677079019,158.822,677079019,340,677079019,7004,
677116804,7000,677116804,0,677116804,235,677116804,7001,
677145445,7000,677145445,16.942,677145445,33,677145445,6997,
677178179,7000,677178179,84.9432,677178179,-297,677178179,7006,
677209874,7000,677209874,-127.058,677209874,-130,677209874,6998,
677244406,7000,677244406,-104.045,677244406,257,677244406,7005,
677291522,7000,677291522,63.9421,677291522,21,677291522,6995,
677315844,7000,677315844,92.9385,677315844,-105,677315844,7002,
677350165,7000,677350165,-69.9846,677350165,42,677350165,6998,
677380866,7000,677380866,81.9831,677380866,-139,677380866,6995,
677412668,7000,677412668,91.9538,677412668,-177,677412668,7002,
677443263,7000,677443263,-77.0656,677443263,-169,677443263,6990,
677475572,7000,677475572,-13.8911,677475572,207,677475572,7003,
677508173,7000,677508173,-35.0603,677508173,282,677508173,6999,
677537225,7000,677537225,107.941,677537225,241,677537225,6999,
677568096,7000,677568096,114.052,677568096,574,677568096,7000,
677598555,7000,677598555,-12.0577,677598555,-62,677598555,7004,
677630882,7000,677630882,232.939,677630882,-9,677630882,6995,
677660902,7000,677660902,110.94,677660902,-199,677660902,7003,
677677915,7000,677677915,81.9625,677677915,46,677677915,7009,
677702066,7000,677702066,0,677702066,448,677702066,6995,
677736629,7000,677736629,21.3407,677736629,217,677736629,6998,
677768241,7000,677768241,-50.058,677768241,212,677768241,7003,
677802280,7000,677802280,-31.0434,677802280,166,677802280,6999,
677832895,7000,677832895,187.91,677832895,269,677832895,7002,
677862949,7000,677862949,-33.1046,677862949,-564,677862949,6996,
677896171,7000,677896171,153.939,677896171,736,677896171,7001,
677924044,7000,677924044,0.0123615,677924044,-425,677924044,6998,
677955341,7000,677955341,0,677955341,-203,677955341,7008,
677987999,7000,677987999,17.8292,677987999,-417,677987999,7005,
678022356,7000,678022356,19.0468,678022356,-214,678022356,7002,
678067197,7000,678067197,64.7662,678067197,131,678067197,6996,
678112612,7000,678112612,0,678112612,82,678112612,7009,
678142079,7000,678142079,-59.828,678142079,264,678142079,6998,
678173889,7000,678173889,0,678173889,112,678173889,6997,
678206157,7000,678206157,-125.161,678206157,158,678206157,7003,
678238461,7000,678238461,-33.7845,678238461,501,678238461,6993,
678269445,7000,678269445,130.457,678269445,385,678269445,7001,
678301326,7000,678301326,0,678301326,163,678301326,6996,
678332915,7000,678332915,84.9436,678332915,-317,678332915,7002,
678361795,7000,678361795,-100.564,678361795,-33,678361795,6998,
678391147,7000,678391147,0,678391147,-617,678391147,7007,
678424350,7000,678424350,-8.05603,678424350,57,678424350,6997,
678455289,7000,678455289,-8.33326,678455289,203,678455289,7004,
678487527,7000,678487527,112.838,678487527,523,678487527,6997,
678510738,7000,678510738,109.944,678510738,707,678510738,6995,
678548367,7000,678548367,0,678548367,224,678548367,7008,
678577507,7000,678577507,110.983,678577507,274,678577507,6998,
678608956,7000,678608956,111.896,678608956,200,678608956,6998,
678642207,7000,678642207,-125.074,678642207,393,678642207,6996,
678674354,7000,678674354,-76.0548,678674354,-105,678674354,6993,
678706585,7000,678706585,-52.0547,678706585,-127,678706585,7001,
678723304,7000,678723304,0,678723304,336,678723304,6997,
678742415,7000,678742415,-35.0571,678742415,500,678742415,6990,
678780230,7000,678780230,204.932,678780230,168,678780230,7001,
678815228,7000,678815228,-12.9172,678815228,318,678815228,7004,
678847144,7000,678847144,136.967,678847144,-13,678847144,6997,
678876632,7000,678876632,64.9711,678876632,-527,678876632,7006,
678909106,7000,678909106,82.9673,678909106,149,678909106,7001,
678939605,7000,678939605,57.06,678939605,-273,678939605,6998,
678971004,7000,678971004,-59.1237,678971004,-41,678971004,7005,
679001241,7000,679001241,-87.0477,679001241,366,679001241,6998,
679030848,7000,679030848,15.9477,679030848,172,679030848,7002,
679063923,7000,679063923,141.672,679063923,201,679063923,7003,
679095443,7000,679095443,154.974,679095443,733,679095443,7000,
679111314,7000,679111314,107.948,679111314,-390,679111314,7000,
679132122,7000,679132122,141.951,679132122,-102,679132122,7002,
679171203,7000,679171203,-30.054,679171203,-244,679171203,6996,
679202445,7000,679202445,175.941,679202445,-86,679202445,6995,
679234691,7000,679234691,15.9446,679234691,-24,679234691,7008,
679264821,7000,679264821,108.948,679264821,12,679264821,6999,
679298683,7000,679298683,230.976,679298683,-75,679298683,6999,
679328167,7000,679328167,16.9143,679328167,252,679328167,7007,
679359078,7000,679359078,127.002,679359078,313,679359078,7003,
679388679,7000,679388679,0,679388679,317,679388679,6995,
679420264,7000,679420264,62.9264,679420264,33,679420264,7009,
679451244,7000,679451244,-48.1672,679451244,1,679451244,7003,
679485269,7000,679485269,0,679485269,-531,679485269,6997,
679515500,7000,679515500,-50.0498,679515500,-232,679515500,7000,
679544260,7000,679544260,155.939,679544260,-550,679544260,6998,
679573999,7000,679573999,-50.0521,679573999,-304,679573999,7003,
679605908,7000,679605908,-76.0531,679605908,288,679605908,6992,
679637961,7000,679637961,110.942,679637961,109,679637961,7002,
679674528,7000,679674528,22.0607,679674528,-26,679674528,6996,
679701806,7000,679701806,83.9428,679701806,489,679701806,6996,
679735449,7000,679735449,110.948,679735449,177,679735449,7001,
679763272,7000,679763272,-14.0374,679763272,121,679763272,7004,
679795392,7000,679795392,0,679795392,96,679795392,6998,
679823713,7000,679823713,15.9475,679823713,513,679823713,6996,
679858299,7000,679858299,-12.0892,679858299,48,679858299,7007,
679888179,7000,679888179,15.9466,679888179,-145,679888179,6995,
679918719,7000,679918719,-104.054,679918719,-203,679918719,7007,
679950323,7000,679950323,-0.0552793,679950323,-342,679950323,7000,
679982068,7000,679982068,111.972,679982068,-142,679982068,7000,
680011702,7000,680011702,138.965,680011702,4,680011702,7001,
680042715,7000,680042715,-125.055,680042715,-50,680042715,6994,
680074199,7000,680074199,154.944,680074199,299,680074199,6997,
680106366,7000,680106366,-124.055,680106366,196,680106366,6998,
680137544,7000,680137544,156.948,680137544,49,680137544,7009,
680170487,7000,680170487,230.944,680170487,266,680170487,6997,
680238606,7000,680238606,230.95,680238606,-487,680238606,7000,
680264385,7000,680264385,63.8986,680264385,-3,680264385,6995,
680295921,7000,680295921,64.951,680295921,-272,680295921,7007,
680324591,7000,680324591,137.913,680324591,76,680324591,6995,
680348890,7000,680348890,92.9446,680348890,41,680348890,6999,
680384565,7000,680384565,107.942,680384565,306,680384565,6998,
680415313,7000,680415313,204.945,680415313,-67,680415313,6994,
680444618,7000,680444618,139.857,680444618,-387,680444618,6998,
680477984,7000,680477984,-53.0501,680477984,-55,680477984,6996,
680514095,7000,680514095,108.906,680514095,129,680514095,7001,
680543229,7000,680543229,158.044,680543229,-73,680543229,6998,
680566368,7000,680566368,159.128,680566368,371,680566368,6997,
680602649,7000,680602649,-33.1543,680602649,-237,680602649,7006,
680633137,7000,680633137,107.951,680633137,99,680633137,7007,
680667550,7000,680667550,233.307,680667550,-145,680667550,7000,
680698094,7000,680698094,64.0248,680698094,221,680698094,6997,
680731625,7000,680731625,-58.2185,680731625,-675,680731625,7003,
680760461,7000,680760461,-55.6223,680760461,-105,680760461,6999,
680793236,7000,680793236,-104.289,680793236,333,680793236,7000,
680821504,7000,680821504,-123.124,680821504,-264,680821504,6999,
680853283,7000,680853283,109.006,680853283,795,680853283,7000,
680883689,7000,680883689,130.95,680883689,-121,680883689,7000,
680916925,7000,680916925,157.049,680916925,64,680916925,6998,
680944948,7000,680944948,107.951,680944948,-238,680944948,7003,
680969011,7000,680969011,-99.0513,680969011,295,680969011,7000,
681006482,7000,681006482,64.9819,681006482,103,681006482,7002,
681039285,7000,681039285,-14.051,681039285,200,681039285,7000,
681071340,7000,681071340,-59.1027,681071340,-284,681071340,7006,
681103269,7000,681103269,-108.051,681103269,7,681103269,7005,
681138316,7000,681138316,62.9614,681138316,-451,681138316,6995,
681166234,7000,681166234,92.9425,681166234,-260,681166234,7000,
681202407,7000,681202407,-58.0508,681202407,-377,681202407,6997,
681228728,7000,681228728,107.949,681228728,-51,681228728,6995,
681261109,7000,681261109,-77.0517,681261109,-490,681261109,6995,
681292060,7000,681292060,-78.0505,681292060,262,681292060,7004,
681325239,7000,681325239,-33.0764,681325239,483,681325239,6995,
681366515,7000,681366515,0,681366515,-138,681366515,6999,
681399408,7000,681399408,111.958,681399408,52,681399408,7005,
681428177,7000,681428177,159.805,681428177,-178,681428177,7006,
681462042,7000,681462042,179.878,681462042,91,681462042,6999,
681494016,7000,681494016,-14.0392,681494016,-101,681494016,7004,
681523011,7000,681523011,153.948,681523011,564,681523011,6999,
681553783,7000,681553783,18.9487,681553783,209,681553783,6996,
681584159,7000,681584159,-1.35873,681584159,491,681584159,6997,
681617266,7000,681617266,-9.00526,681617266,-299,681617266,6998,
681646851,7000,681646851,109.914,681646851,291,681646851,7003,
681679364,7000,681679364,120.051,681679364,179,681679364,6996,
681713576,7000,681713576,-124.062,681713576,358,681713576,6993,
681742477,7000,681742477,153.945,681742477,-140,681742477,7003,
681773421,7000,681773421,63.9294,681773421,-322,681773421,6998,
681805510,7000,681805510,61.9446,681805510,-38,681805510,7004,
681836131,7000,681836131,83.9422,681836131,-130,681836131,7004,
681866376,7000,681866376,158.835,681866376,456,681866376,7006,
681897658,7000,681897658,204.924,681897658,53,681897658,6997,
681928397,7000,681928397,-14.0648,681928397,152,681928397,7000,
681946246,7000,681946246,112.829,681946246,160,681946246,6997,
681971580,7000,681971580,81.0913,681971580,-202,681971580,7003,
682006119,7000,682006119,-35.0513,682006119,-100,682006119,7005,
682036813,7000,682036813,-50.8907,682036813,-550,682036813,7005,
682069417,7000,682069417,-106.205,682069417,25,682069417,7002,
682099387,7000,682099387,154.942,682099387,563,682099387,6999,
682131652,7000,682131652,-58.1129,682131652,493,682131652,7000,
682160206,7000,682160206,-12.0956,682160206,-146,682160206,7000,
682185193,7000,682185193,-53.0552,682185193,-37,682185193,6997,
682223229,7000,682223229,-34.9326,682223229,-130,682223229,7001,
682257039,7000,682257039,201.98,682257039,4,682257039,6999,
682285810,7000,682285810,-58.8,682285810,244,682285810,7006,
682318103,7000,682318103,129.971,682318103,-170,682318103,7009,
682352025,7000,682352025,-14.0406,682352025,314,682352025,6997,
682381778,7000,682381778,19.0066,682381778,-536,682381778,7005,
682412640,7000,682412640,184.851,682412640,-475,682412640,7000,
682441940,7000,682441940,62.9706,682441940,147,682441940,6994,
682474150,7000,682474150,-125.054,682474150,-231,682474150,7007,
682505629,7000,682505629,-58.0661,682505629,331,682505629,7000,
682535760,7000,682535760,-108.039,682535760,304,682535760,7001,
682565084,7000,682565084,-104.069,682565084,121,682565084,6998,
682596326,7000,682596326,81.9122,682596326,232,682596326,7002,
682628963,7000,682628963,155.947,682628963,-700,682628963,7000,
682663085,7000,682663085,-30.0532,682663085,15,682663085,6995,
682692510,7000,682692510,158.962,682692510,-542,682692510,6997,
682725187,7000,682725187,153.948,682725187,148,682725187,6999,
682758574,7000,682758574,-49.0064,682758574,-235,682758574,7000,
682777365,7000,682777365,-125.053,682777365,-181,682777365,6995,
682792238,7000,682792238,112.015,682792238,491,682792238,6996,
682832423,7000,682832423,-59.0539,682832423,-59,682832423,7009,
682865202,7000,682865202,-108.062,682865202,142,682865202,6998,
682895818,7000,682895818,0,682895818,164,682895818,7002,
682925600,7000,682925600,-53.0552,682925600,102,682925600,7000,
682958327,7000,682958327,110.936,682958327,140,682958327,6997,
682987762,7000,682987762,154.984,682987762,206,682987762,7002,
683020904,7000,683020904,-32.8792,683020904,-54,683020904,6998,
683049801,7000,683049801,128.049,683049801,-220,683049801,6999,
683082043,7000,683082043,84.9466,683082043,190,683082043,6996,
683113452,7000,683113452,0,683113452,257,683113452,7002,
683143265,7000,683143265,0,683143265,-295,683143265,6998,
683173741,7000,683173741,-14.1202,683173741,6,683173741,7004,
683208005,7000,683208005,281.409,683208005,144,683208005,7000,
683240794,7000,683240794,61.9477,683240794,251,683240794,6996,
683286717,7000,683286717,-172.657,683286717,-308,683286717,6999,
683318182,7000,683318182,-53.0535,683318182,-306,683318182,7000,
683349043,7000,683349043,82.0597,683349043,106,683349043,6997,
683382755,7000,683382755,0,683382755,210,683382755,6999,
683407199,7000,683407199,129.91,683407199,-100,683407199,7002,
683441054,7000,683441054,112.078,683441054,225,683441054,7001,
683473307,7000,683473307,91.1569,683473307,214,683473307,7006,
683508210,7000,683508210,56.9156,683508210,495,683508210,7001,
683534097,7000,683534097,-14.0488,683534097,-1,683534097,7006,
683568110,7000,683568110,128.95,683568110,190,683568110,6999,
683598632,7000,683598632,109.944,683598632,44,683598632,6998,
683628937,7000,683628937,108.957,683628937,13,683628937,7004,
683661119,7000,683661119,0,683661119,-251,683661119,6998,
683692622,7000,683692622,66.9234,683692622,-91,683692622,6996,
683721987,7000,683721987,-125.023,683721987,-97,683721987,7004,
683755494,7000,683755494,-58.9828,683755494,-9,683755494,6998,
683781181,7000,683781181,-51.103,683781181,90,683781181,7006,
683813539,7000,683813539,15.946,683813539,-9,683813539,6995,
683844189,7000,683844189,141.972,683844189,213,683844189,6999,
683874890,7000,683874890,-99.0563,683874890,191,683874890,6997,
683908178,7000,683908178,0,683908178,282,683908178,7002,
683939199,7000,683939199,158.956,683939199,-178,683939199,7001,
683972794,7000,683972794,153.943,683972794,246,683972794,6992,
683997274,7000,683997274,83.9199,683997274,0,683997274,7004,
684032770,7000,684032770,-13.8929,684032770,-67,684032770,7005,
